Enrollment_ID,Student_ID,Course_Name,Attendance,Grade,Credits
E3484,S7362,Communication Skills,72,98,4
E3485,S14839,Math,98,63,3
E3486,S2465,AI Basics,80,79,3
E3487,S1313,Programming,81,99,4
E3488,S11182,AI Basics,97,55,3
E3489,S8948,Communication Skills,71,83,4
E3490,S5761,Communication Skills,85,95,3
E3491,S10377,Programming,75,68,4
E3492,S1203,Programming,89,65,3
E3493,S12651,Math,69,94,4
E3494,S8992,Statistics,87,52,4
E3495,S5709,Communication Skills,95,87,3
E3496,S3071,Statistics,89,88,4
E3497,S11526,Communication Skills,72,89,4
E3498,S11997,Statistics,99,97,4
E3499,S11261,AI Basics,65,50,4
E3500,S13569,Communication Skills,65,88,3
E3501,S2305,Communication Skills,70,77,4
E3502,S3300,Statistics,65,65,3
E3503,S13508,Communication Skills,66,57,3
E3504,S3886,Math,65,51,4
E3505,S8842,Programming,74,86,4
E3506,S9007,Programming,85,71,4
E3507,S11527,AI Basics,99,56,4
E3508,S3743,Statistics,93,84,3
E3509,S7725,Statistics,64,51,4
E3510,S6906,Communication Skills,70,55,3
E3511,S2768,AI Basics,79,86,3
E3512,S8743,Statistics,74,92,4
E3513,S2709,Programming,66,51,3
E3514,S7127,Math,77,95,3
E3515,S6844,Math,90,82,3
E3516,S12193,Math,64,87,4
E3517,S7918,AI Basics,89,70,4
E3518,S14744,Communication Skills,97,91,4
E3519,S8736,Communication Skills,93,72,4
E3520,S11181,Statistics,65,88,3
E3521,S13812,Communication Skills,67,81,4
E3522,S6194,Math,96,51,4
E3523,S13049,Programming,92,91,3
E3524,S12484,Communication Skills,90,79,3
E3525,S10995,Programming,65,53,3
E3526,S4289,Communication Skills,77,72,3
E3527,S11623,Programming,100,78,3
E3528,S6109,Programming,94,71,3
E3529,S6322,Communication Skills,86,70,3
E3530,S5670,Programming,81,61,3
E3531,S6768,Statistics,89,70,4
E3532,S11760,Communication Skills,89,83,3
E3533,S8176,Math,94,53,3
E3534,S5723,Communication Skills,62,53,4
E3535,S12365,Programming,71,71,4
E3536,S8427,Math,63,74,4
E3537,S3880,Math,68,62,4
E3538,S2470,AI Basics,71,70,3
E3539,S2995,Math,63,92,4
E3540,S11983,Math,74,54,3
E3541,S10336,AI Basics,68,83,4
E3542,S1562,Communication Skills,84,92,4
E3543,S9290,Communication Skills,80,73,3
E3544,S12749,Statistics,87,52,4
E3545,S6140,Math,90,76,4
E3546,S14977,Statistics,99,79,3
E3547,S14263,Math,67,55,4
E3548,S6844,Math,66,70,4
E3549,S6887,Statistics,74,55,3
E3550,S10241,AI Basics,94,94,3
E3551,S1990,Statistics,80,77,4
E3552,S1610,Statistics,93,62,4
E3553,S14196,Math,79,57,3
E3554,S6730,Communication Skills,69,55,3
E3555,S1489,Math,89,64,3
E3556,S12326,Statistics,72,76,4
E3557,S12296,Communication Skills,76,89,3
E3558,S4454,Math,68,61,3
E3559,S9639,Programming,63,53,3
E3560,S1982,Communication Skills,91,71,4
E3561,S7061,Programming,68,54,3
E3562,S4874,Statistics,80,79,4
E3563,S13445,AI Basics,89,61,4
E3564,S14419,Math,74,65,3
E3565,S12082,Communication Skills,69,53,4
E3566,S6725,Math,83,54,3
E3567,S2517,Statistics,85,82,3
E3568,S14032,Math,88,77,3
E3569,S6651,Communication Skills,70,51,4
E3570,S11252,Programming,80,81,3
E3571,S9403,Statistics,71,52,4
E3572,S9727,Programming,95,95,4
E3573,S7176,Statistics,82,83,3
E3574,S13233,Programming,94,81,3
E3575,S8219,Statistics,60,80,4
E3576,S2208,Communication Skills,98,73,3
E3577,S6432,Programming,60,86,4
E3578,S6421,Math,93,57,3
E3579,S8641,Math,85,87,4
E3580,S6504,Programming,99,91,4
E3581,S12182,Programming,76,90,4
E3582,S12297,Communication Skills,78,86,3
E3583,S10727,Programming,77,63,4
E3584,S12702,Communication Skills,80,66,4
E3585,S11189,Math,85,81,4
E3586,S4408,AI Basics,67,78,4
E3587,S1393,AI Basics,82,63,4
E3588,S10957,AI Basics,72,60,4
E3589,S10648,Programming,88,99,3
E3590,S3033,Communication Skills,93,72,3
E3591,S11241,Statistics,74,59,4
E3592,S4468,Programming,70,89,4
E3593,S5642,Programming,100,80,3
E3594,S3408,Programming,89,87,4
E3595,S7099,Communication Skills,98,58,3
E3596,S2466,AI Basics,82,70,4
E3597,S14086,Statistics,71,68,3
E3598,S4833,Programming,91,64,3
E3599,S5222,AI Basics,98,87,3
E3600,S10883,AI Basics,94,59,4
E3601,S10362,Programming,98,56,4
E3602,S2084,Statistics,85,67,4
E3603,S13883,Communication Skills,78,55,4
E3604,S4219,Math,98,50,4
E3605,S8422,Communication Skills,99,73,3
E3606,S2400,AI Basics,97,86,4
E3607,S5230,AI Basics,77,70,4
E3608,S11719,AI Basics,88,58,3
E3609,S2720,Programming,89,72,3
E3610,S11745,Communication Skills,94,72,4
E3611,S10594,Statistics,64,86,3
E3612,S12430,AI Basics,83,89,3
E3613,S13121,AI Basics,65,93,4
E3614,S4517,AI Basics,100,55,4
E3615,S5577,Math,76,84,3
E3616,S4692,Programming,92,56,3
E3617,S1007,Math,93,65,3
E3618,S5209,AI Basics,62,98,3
E3619,S8024,AI Basics,74,63,4
E3620,S12600,Communication Skills,79,77,4
E3621,S13359,Math,94,97,3
E3622,S9367,Statistics,62,62,3
E3623,S5687,Statistics,72,63,4
E3624,S5176,AI Basics,100,52,3
E3625,S12979,AI Basics,65,76,3
E3626,S8489,AI Basics,83,98,3
E3627,S6664,Math,91,59,3
E3628,S4318,Math,60,92,3
E3629,S9398,Programming,81,98,4
E3630,S1348,Programming,97,98,4
E3631,S7147,AI Basics,83,98,3
E3632,S12178,Statistics,80,96,4
E3633,S13345,AI Basics,61,99,4
E3634,S12940,Communication Skills,90,53,3
E3635,S12720,Communication Skills,74,91,3
E3636,S3314,Programming,90,61,3
E3637,S12304,Programming,89,99,4
E3638,S3116,Statistics,90,54,4
E3639,S5250,Communication Skills,68,58,3
E3640,S14742,Math,87,65,4
E3641,S2258,Math,83,86,4
E3642,S2084,AI Basics,68,57,4
E3643,S14797,Programming,71,67,3
E3644,S9767,Programming,82,57,4
E3645,S6474,Communication Skills,83,97,3
E3646,S8810,Statistics,69,85,4
E3647,S1701,Communication Skills,78,88,4
E3648,S4005,AI Basics,84,50,4
E3649,S1155,Communication Skills,65,58,4
E3650,S12901,Communication Skills,69,91,3
E3651,S4879,Math,93,54,4
E3652,S9865,Communication Skills,96,67,4
E3653,S4907,Math,71,99,3
E3654,S4725,Statistics,70,63,3
E3655,S13146,Communication Skills,97,76,3
E3656,S5810,Math,71,50,4
E3657,S8041,Math,61,83,3
E3658,S9550,Programming,99,58,3
E3659,S13246,Statistics,76,90,4
E3660,S13991,Programming,87,56,3
E3661,S14229,Math,96,65,3
E3662,S3050,Programming,79,58,4
E3663,S3463,AI Basics,84,78,4
E3664,S5154,Programming,98,88,4
E3665,S3072,AI Basics,65,75,3
E3666,S12393,Math,62,82,4
E3667,S14856,Statistics,99,87,4
E3668,S12440,AI Basics,97,82,3
E3669,S6988,Programming,69,51,3
E3670,S4853,AI Basics,92,66,4
E3671,S8586,Programming,92,67,3
E3672,S4272,Math,94,68,4
E3673,S7875,Statistics,74,99,4
E3674,S8528,Programming,91,81,3
E3675,S8628,AI Basics,88,70,4
E3676,S4267,Communication Skills,87,58,3
E3677,S10544,Communication Skills,92,50,4
E3678,S4085,Programming,89,86,3
E3679,S13640,AI Basics,100,57,4
E3680,S12749,Statistics,76,89,4
E3681,S8285,Math,99,62,3
E3682,S1563,Math,86,60,3
E3683,S7265,Math,85,78,4
E3684,S7993,Math,65,60,3
E3685,S10594,Communication Skills,88,86,3
E3686,S13274,Statistics,83,92,3
E3687,S13481,Communication Skills,77,83,3
E3688,S3207,Math,95,54,4
E3689,S8498,Programming,76,78,4
E3690,S2329,Statistics,92,64,3
E3691,S10270,Statistics,82,62,4
E3692,S13917,Programming,85,69,3
E3693,S12382,Math,70,71,3
E3694,S1079,Math,70,88,4
E3695,S9462,Communication Skills,81,56,3
E3696,S7658,AI Basics,95,80,4
E3697,S14466,AI Basics,97,94,3
E3698,S6175,Communication Skills,85,80,4
E3699,S11213,Programming,85,70,4
E3700,S8048,Communication Skills,69,72,4
E3701,S9348,Communication Skills,60,96,3
E3702,S9538,Math,96,84,3
E3703,S9647,AI Basics,85,83,3
E3704,S13801,Programming,95,80,3
E3705,S14067,Communication Skills,86,71,3
E3706,S3869,Statistics,89,97,4
E3707,S6275,Communication Skills,71,72,3
E3708,S14169,AI Basics,60,72,4
E3709,S5845,Statistics,91,91,4
E3710,S13020,Communication Skills,79,68,3
E3711,S13519,Communication Skills,65,61,3
E3712,S6860,Statistics,88,97,4
E3713,S4053,Statistics,67,83,4
E3714,S5128,Statistics,73,75,3
E3715,S13241,Programming,90,71,4
E3716,S12785,Math,68,90,3
E3717,S6944,AI Basics,65,98,4
E3718,S7338,Programming,92,54,3
E3719,S12556,Statistics,70,54,4
E3720,S10226,Communication Skills,61,72,3
E3721,S12243,Statistics,99,64,4
E3722,S3168,Math,79,85,4
E3723,S2872,Programming,86,69,4
E3724,S11727,Math,63,75,3
E3725,S6698,Math,82,81,4
E3726,S3784,Communication Skills,92,63,3
E3727,S7986,AI Basics,86,72,4
E3728,S8506,AI Basics,88,56,3
E3729,S5703,Communication Skills,96,77,3
E3730,S4197,Statistics,79,56,3
E3731,S1772,Statistics,98,90,4
E3732,S9685,AI Basics,93,94,3
E3733,S13263,Math,67,53,4
E3734,S8627,Math,73,55,3
E3735,S4314,Math,73,61,4
E3736,S10140,Programming,91,83,3
E3737,S5600,Statistics,99,66,4
E3738,S3593,Programming,86,99,3
E3739,S8959,Communication Skills,73,63,3
E3740,S11318,Statistics,100,56,3
E3741,S6723,AI Basics,62,83,4
E3742,S8464,Communication Skills,98,90,3
E3743,S13525,Math,88,97,4
E3744,S11650,Programming,87,68,3
E3745,S4923,Statistics,79,81,3
E3746,S11258,AI Basics,94,56,3
E3747,S10888,Statistics,78,99,3
E3748,S12207,Programming,62,90,4
E3749,S9876,Programming,94,79,4
E3750,S3357,Math,77,79,4
E3751,S3797,Statistics,76,72,3
E3752,S1573,AI Basics,96,79,4
E3753,S2831,Communication Skills,85,97,4
E3754,S12022,Communication Skills,66,53,4
E3755,S1757,Programming,85,60,4
E3756,S10284,Statistics,64,79,4
E3757,S11839,AI Basics,65,81,4
E3758,S5353,Statistics,80,69,3
E3759,S2848,Math,64,92,3
E3760,S8205,AI Basics,89,76,4
E3761,S9731,Programming,62,57,4
E3762,S2042,Programming,97,66,3
E3763,S12301,Math,95,96,3
E3764,S1356,Statistics,89,82,4
E3765,S11401,AI Basics,86,51,4
E3766,S4959,Communication Skills,60,91,4
E3767,S7281,Communication Skills,76,77,4
E3768,S1403,Statistics,77,74,3
E3769,S10958,Statistics,67,65,4
E3770,S14304,AI Basics,87,65,4
E3771,S5077,Statistics,94,75,4
E3772,S9518,AI Basics,70,97,3
E3773,S14768,Programming,89,51,4
E3774,S2825,Programming,93,76,4
E3775,S9521,Math,83,76,4
E3776,S1243,Programming,73,76,4
E3777,S12303,Statistics,97,86,3
E3778,S5582,Math,74,98,4
E3779,S4017,Statistics,65,70,3
E3780,S1263,Programming,86,85,3
E3781,S8843,Programming,93,51,3
E3782,S13886,Statistics,89,68,4
E3783,S2035,Programming,61,91,4
E3784,S2309,Programming,62,54,3
E3785,S10775,Programming,100,72,4
E3786,S4768,Math,98,93,4
E3787,S3609,Statistics,76,60,3
E3788,S3820,Programming,60,68,3
E3789,S6556,Math,85,61,3
E3790,S14384,Statistics,97,51,4
E3791,S11198,Statistics,91,98,3
E3792,S13329,AI Basics,100,87,3
E3793,S7838,Math,84,56,3
E3794,S2571,AI Basics,63,86,3
E3795,S1944,Communication Skills,74,78,3
E3796,S10917,Programming,90,66,4
E3797,S13293,Communication Skills,92,86,3
E3798,S2805,Math,62,51,4
E3799,S7526,AI Basics,100,73,3
E3800,S1137,Statistics,100,73,4
E3801,S4776,Statistics,79,62,4
E3802,S13053,AI Basics,90,76,4
E3803,S13181,Statistics,78,71,3
E3804,S6430,Communication Skills,93,85,4
E3805,S9795,AI Basics,76,70,3
E3806,S4269,Math,97,79,3
E3807,S3374,Communication Skills,76,82,4
E3808,S10468,Programming,64,94,3
E3809,S7941,AI Basics,97,99,4
E3810,S10309,Programming,94,54,4
E3811,S1326,Communication Skills,66,78,3
E3812,S2156,AI Basics,66,72,4
E3813,S12520,AI Basics,73,59,4
E3814,S13200,Programming,92,68,4
E3815,S8708,Communication Skills,78,67,3
E3816,S4474,Programming,91,55,3
E3817,S2386,Communication Skills,86,51,4
E3818,S6758,Programming,97,85,4
E3819,S14277,Math,95,62,4
E3820,S14415,Statistics,79,62,4
E3821,S12260,Math,66,86,4
E3822,S3074,Statistics,78,71,3
E3823,S14372,Communication Skills,74,80,4
E3824,S5638,Statistics,99,54,3
E3825,S13970,Math,80,85,4
E3826,S5774,Programming,87,98,3
E3827,S4618,Statistics,81,86,4
E3828,S9073,Communication Skills,82,82,4
E3829,S1987,Math,95,72,3
E3830,S10719,AI Basics,91,55,3
E3831,S9366,Communication Skills,95,53,4
E3832,S7346,Communication Skills,75,67,3
E3833,S2384,Programming,76,58,3
E3834,S7873,Programming,63,76,4
E3835,S10105,Math,60,83,3
E3836,S11329,Communication Skills,96,60,4
E3837,S12794,Math,78,93,4
E3838,S10186,Communication Skills,77,95,4
E3839,S12041,Programming,66,54,3
E3840,S4567,Programming,63,83,4
E3841,S5006,AI Basics,75,88,3
E3842,S3109,Statistics,90,95,4
E3843,S13793,Math,94,83,4
E3844,S1190,AI Basics,61,82,3
E3845,S2485,AI Basics,85,61,3
E3846,S6801,AI Basics,100,75,3
E3847,S6785,Math,89,63,4
E3848,S3558,Programming,76,74,3
E3849,S9041,Statistics,83,84,3
E3850,S1371,AI Basics,73,50,3
E3851,S4314,Statistics,76,69,3
E3852,S2714,Communication Skills,63,78,4
E3853,S1790,Statistics,60,78,3
E3854,S14794,Statistics,68,75,3
E3855,S13461,Math,65,89,4
E3856,S5457,Communication Skills,73,54,4
E3857,S4383,Statistics,68,75,4
E3858,S8367,Communication Skills,86,71,4
E3859,S14993,AI Basics,96,56,4
E3860,S4122,Communication Skills,67,58,3
E3861,S7487,Communication Skills,87,68,3
E3862,S13178,AI Basics,73,53,4
E3863,S6071,Math,63,92,3
E3864,S4516,Programming,61,62,4
E3865,S12160,Programming,79,88,4
E3866,S14964,Statistics,75,75,3
E3867,S6612,AI Basics,74,98,3
E3868,S5504,Communication Skills,83,62,4
E3869,S5334,Programming,93,87,4
E3870,S9912,Statistics,92,62,3
E3871,S13926,AI Basics,88,72,3
E3872,S1056,Programming,70,72,4
E3873,S5868,Math,86,99,3
E3874,S8337,AI Basics,94,62,4
E3875,S8922,Programming,69,65,3
E3876,S14852,Communication Skills,69,95,3
E3877,S9454,Programming,71,74,3
E3878,S13920,Communication Skills,72,60,4
E3879,S12799,Statistics,62,73,3
E3880,S12337,AI Basics,100,93,3
E3881,S7528,Math,96,59,4
E3882,S7977,Communication Skills,90,70,3
E3883,S10466,Communication Skills,82,74,3
E3884,S4540,Statistics,93,78,4
E3885,S7273,Programming,64,82,4
E3886,S5240,Math,96,72,3
E3887,S10416,Communication Skills,82,92,3
E3888,S2471,Math,91,78,4
E3889,S11134,AI Basics,95,76,3
E3890,S9895,AI Basics,100,74,3
E3891,S7663,AI Basics,91,69,3
E3892,S11487,AI Basics,90,85,4
E3893,S3969,Communication Skills,95,57,3
E3894,S9464,Communication Skills,71,77,3
E3895,S8520,Communication Skills,87,81,3
E3896,S10119,Statistics,82,93,3
E3897,S12816,Math,69,63,4
E3898,S14231,Programming,100,91,3
E3899,S8057,Communication Skills,84,77,3
E3900,S10522,AI Basics,77,89,4
E3901,S9032,Programming,65,50,4
E3902,S6247,Programming,77,95,3
E3903,S6618,Communication Skills,62,84,4
E3904,S3780,Math,78,95,4
E3905,S2905,Communication Skills,67,92,3
E3906,S7325,Math,82,52,3
E3907,S14458,AI Basics,79,61,4
E3908,S11770,Statistics,81,88,4
E3909,S12789,AI Basics,70,54,4
E3910,S5051,Programming,88,77,3
E3911,S7417,AI Basics,93,87,3
E3912,S7015,Communication Skills,79,76,3
E3913,S2080,AI Basics,87,52,3
E3914,S13837,AI Basics,99,61,4
E3915,S8530,Math,90,98,4
E3916,S5871,Math,87,95,3
E3917,S8871,Communication Skills,69,72,4
E3918,S7394,Programming,95,91,3
E3919,S12844,Programming,64,84,4
E3920,S3678,Math,95,63,4
E3921,S6583,Math,93,76,3
E3922,S8731,Programming,79,82,4
E3923,S10398,Communication Skills,84,95,3
E3924,S11426,Programming,81,97,4
E3925,S12659,Math,97,57,3
E3926,S11045,Programming,94,92,3
E3927,S10947,AI Basics,71,69,4
E3928,S1625,Statistics,76,65,4
E3929,S7158,Programming,68,66,3
E3930,S10626,Statistics,72,91,4
E3931,S3056,Programming,97,80,4
E3932,S1620,AI Basics,76,78,3
E3933,S11442,Communication Skills,71,55,3
E3934,S5911,Communication Skills,92,53,4
E3935,S1922,Statistics,69,81,3
E3936,S4038,Programming,75,63,3
E3937,S9420,Programming,67,54,3
E3938,S5994,Statistics,61,97,3
E3939,S14280,Math,98,78,4
E3940,S10014,AI Basics,73,63,3
E3941,S6325,Statistics,64,88,3
E3942,S1307,Math,94,69,3
E3943,S1180,Math,98,52,3
E3944,S5305,Programming,79,55,3
E3945,S2818,Communication Skills,96,91,3
E3946,S5572,Programming,68,96,4
E3947,S5028,Math,96,94,4
E3948,S9339,Programming,81,66,3
E3949,S14585,Programming,86,58,4
E3950,S10934,Statistics,81,97,3
E3951,S10523,Communication Skills,67,97,3
E3952,S5151,Statistics,98,67,3
E3953,S1753,Programming,73,67,4
E3954,S2812,AI Basics,94,92,4
E3955,S7595,AI Basics,100,67,3
E3956,S9341,AI Basics,94,73,3
E3957,S7981,Statistics,93,81,3
E3958,S5027,AI Basics,95,68,3
E3959,S7327,Programming,75,80,3
E3960,S11182,Communication Skills,82,50,3
E3961,S6753,Statistics,96,59,3
E3962,S3357,Programming,80,85,3
E3963,S12384,AI Basics,60,90,3
E3964,S3664,Statistics,86,59,3
E3965,S7597,AI Basics,92,57,3
E3966,S7713,Programming,71,86,3
E3967,S12404,Communication Skills,89,80,3
E3968,S13504,Statistics,72,72,3
E3969,S4848,Math,74,64,4
E3970,S4724,Statistics,74,69,4
E3971,S5648,Communication Skills,79,54,4
E3972,S5167,Programming,63,61,4
E3973,S10809,Statistics,73,77,3
E3974,S3692,Math,66,57,4
E3975,S11137,Math,98,78,4
E3976,S8327,Communication Skills,80,96,3
E3977,S11378,Math,78,75,3
E3978,S8706,Programming,82,74,3
E3979,S14236,AI Basics,63,62,3
E3980,S7174,Math,60,85,4
E3981,S6211,Math,83,88,4
E3982,S1008,Statistics,94,89,3
E3983,S1206,AI Basics,63,71,3
E3984,S8449,Math,99,68,4
E3985,S5283,Programming,69,80,3
E3986,S4789,Statistics,85,59,4
E3987,S12177,Math,71,94,3
E3988,S11752,Math,90,81,3
E3989,S10376,Programming,88,73,4
E3990,S8467,Math,97,50,4
E3991,S8450,Statistics,96,80,3
E3992,S5848,AI Basics,80,99,4
E3993,S5598,Communication Skills,80,92,4
E3994,S12834,Statistics,95,51,3
E3995,S6542,Communication Skills,69,68,3
E3996,S6532,AI Basics,85,54,3
E3997,S4831,AI Basics,79,65,3
E3998,S5584,Math,64,50,4
E3999,S5687,Math,63,50,3
E4000,S14205,Programming,95,81,3
E4001,S14071,Programming,97,60,3
E4002,S4905,Statistics,61,97,4
E4003,S13128,Communication Skills,72,50,3
E4004,S6403,Programming,76,51,4
E4005,S4847,Statistics,83,99,4
E4006,S4516,Communication Skills,93,61,4
E4007,S1211,AI Basics,81,61,4
E4008,S13799,Communication Skills,87,59,3
E4009,S3333,AI Basics,88,73,4
E4010,S2252,Programming,87,59,4
E4011,S10071,Math,99,54,4
E4012,S6240,AI Basics,61,86,3
E4013,S4394,AI Basics,63,82,4
E4014,S8912,Communication Skills,74,91,4
E4015,S8256,Statistics,76,59,4
E4016,S10625,Programming,100,81,3
E4017,S6634,Math,70,58,4
E4018,S2680,Statistics,73,72,4
E4019,S1196,Statistics,95,91,4
E4020,S10800,Programming,65,55,3
E4021,S5226,Statistics,80,76,3
E4022,S2404,Math,90,88,3
E4023,S10731,Communication Skills,93,75,3
E4024,S9309,AI Basics,98,90,4
E4025,S13243,Math,80,80,4
E4026,S7228,Programming,90,56,4
E4027,S4341,Math,60,85,3
E4028,S11102,Statistics,99,92,3
E4029,S9569,Communication Skills,76,86,3
E4030,S9032,Programming,66,64,4
E4031,S12587,Communication Skills,78,61,4
E4032,S3321,Communication Skills,75,73,4
E4033,S2945,Programming,67,66,3
E4034,S8358,Statistics,87,90,4
E4035,S14717,Programming,61,61,4
E4036,S2562,AI Basics,93,97,3
E4037,S2903,AI Basics,65,67,4
E4038,S14046,Programming,88,85,3
E4039,S8964,Statistics,78,67,4
E4040,S12813,Statistics,98,95,4
E4041,S10316,Communication Skills,96,96,3
E4042,S2597,Communication Skills,62,51,3
E4043,S8460,Programming,67,59,4
E4044,S8339,Communication Skills,67,75,4
E4045,S1364,Communication Skills,67,81,4
E4046,S9060,Statistics,91,82,4
E4047,S5943,AI Basics,97,63,3
E4048,S8579,Communication Skills,78,59,4
E4049,S7034,Communication Skills,94,50,4
E4050,S7344,AI Basics,96,50,4
E4051,S6597,Communication Skills,85,55,4
E4052,S6670,Math,72,58,3
E4053,S13067,AI Basics,66,93,3
E4054,S7923,Communication Skills,90,95,4
E4055,S10363,Math,80,65,3
E4056,S8116,Communication Skills,87,66,4
E4057,S3404,Communication Skills,94,69,3
E4058,S13127,Programming,100,57,4
E4059,S10977,Statistics,61,68,4
E4060,S12819,AI Basics,93,80,4
E4061,S8069,AI Basics,77,57,3
E4062,S1607,Communication Skills,63,55,3
E4063,S8488,Math,60,58,3
E4064,S11741,Math,74,95,3
E4065,S2672,Math,90,72,3
E4066,S1983,AI Basics,82,71,4
E4067,S1810,AI Basics,60,79,3
E4068,S12147,Statistics,83,65,3
E4069,S4523,Programming,80,81,3
E4070,S7330,Math,100,92,4
E4071,S3028,AI Basics,85,86,3
E4072,S7943,Statistics,87,94,3
E4073,S5335,AI Basics,93,97,4
E4074,S10476,Communication Skills,67,56,4
E4075,S13800,AI Basics,65,80,4
E4076,S8114,AI Basics,64,50,4
E4077,S3621,Statistics,71,79,4
E4078,S11557,Communication Skills,68,80,4
E4079,S10907,Statistics,88,87,3
E4080,S9839,AI Basics,79,88,4
E4081,S6754,Communication Skills,83,78,3
E4082,S5564,Math,93,53,3
E4083,S8786,Math,77,74,4
E4084,S7274,Statistics,87,53,4
E4085,S2111,Statistics,89,73,4
E4086,S7297,Programming,71,98,4
E4087,S6718,Communication Skills,85,51,3
E4088,S12834,Communication Skills,60,71,4
E4089,S13535,Programming,66,78,3
E4090,S6320,Math,71,55,3
E4091,S14484,AI Basics,81,53,3
E4092,S1471,Math,67,88,3
E4093,S8953,Statistics,80,52,3
E4094,S7075,AI Basics,80,74,4
E4095,S8782,Communication Skills,89,60,4
E4096,S9380,Programming,69,62,3
E4097,S4592,Communication Skills,85,66,3
E4098,S9843,Communication Skills,78,64,3
E4099,S1621,Programming,69,67,3
E4100,S1675,AI Basics,63,90,3
