Student_ID,StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade
S3796,24,72,1,1,0,1,0,21,2,11,1,72,52,1,2,3
S3797,24,72,2,0,1,1,0,20,3,14,1,74,72,1,2,1
S3798,24,72,2,0,1,1,0,21,2,11,1,72,52,1,2,3
S3799,33,77,2,1,1,1,0,21,3,5,1,76,87,0,2,0
S3800,33,77,2,1,1,1,0,21,3,5,1,75,77,1,2,1
S3801,14,96,0,1,2,1,0,26,3,17,0,65,65,1,2,2
S3802,14,96,0,1,2,1,0,18,0,6,0,51,93,0,0,0
S3803,14,96,2,1,0,1,0,26,3,17,0,65,65,1,2,2
S3804,14,96,2,1,0,1,0,18,0,6,0,51,93,0,0,0
S3805,14,96,2,0,1,1,0,26,3,17,0,65,65,1,2,2
S3806,14,96,2,0,1,1,0,18,0,6,0,51,93,0,0,0
S3807,13,94,1,1,0,1,1,22,3,18,0,82,98,1,2,0
S3808,13,94,1,1,0,1,1,25,3,7,0,99,55,0,1,2
S3809,13,94,2,1,2,1,1,22,3,18,0,82,98,1,2,0
S3810,13,94,2,1,2,1,1,25,3,7,0,99,55,0,1,2
S3811,13,94,2,1,1,1,1,22,3,18,0,82,98,1,2,0
S3812,13,94,2,1,1,1,1,25,3,7,0,99,55,0,1,2
S3813,13,94,1,1,2,1,1,22,3,18,0,82,98,1,2,0
S3814,13,94,1,1,2,1,1,25,3,7,0,99,55,0,1,2
S3815,27,81,1,1,1,1,0,29,1,1,0,96,94,1,1,0
S3816,27,81,1,1,1,1,0,22,3,6,0,53,98,1,1,0
S3817,27,81,1,1,1,1,0,24,1,16,1,83,73,1,0,1
S3818,27,81,0,1,0,1,0,29,1,1,0,96,94,1,1,0
S3819,27,81,0,1,0,1,0,22,3,6,0,53,98,1,1,0
S3820,27,81,0,1,0,1,0,24,1,16,1,83,73,1,0,1
S3821,27,81,1,1,0,1,0,29,1,1,0,96,94,1,1,0
S3822,27,81,1,1,0,1,0,22,3,6,0,53,98,1,1,0
S3823,27,81,1,1,0,1,0,24,1,16,1,83,73,1,0,1
S3824,27,81,2,1,1,1,0,29,1,1,0,96,94,1,1,0
S3825,27,81,2,1,1,1,0,22,3,6,0,53,98,1,1,0
S3826,27,81,2,1,1,1,0,24,1,16,1,83,73,1,0,1
S3827,27,81,2,1,1,1,0,29,1,1,0,96,94,1,1,0
S3828,27,81,2,1,1,1,0,22,3,6,0,53,98,1,1,0
S3829,27,81,2,1,1,1,0,24,1,16,1,83,73,1,0,1
S3830,25,88,1,1,0,1,1,26,2,20,1,60,83,0,0,1
S3831,25,88,1,1,0,1,1,22,0,4,0,53,45,1,2,3
S3832,25,88,1,1,0,1,1,27,1,5,1,63,82,1,2,1
S3833,25,88,2,1,0,1,1,26,2,20,1,60,83,0,0,1
S3834,25,88,2,1,0,1,1,22,0,4,0,53,45,1,2,3
S3835,25,88,2,1,0,1,1,27,1,5,1,63,82,1,2,1
S3836,25,88,1,1,0,0,1,26,2,20,1,60,83,0,0,1
S3837,25,88,1,1,0,0,1,22,0,4,0,53,45,1,2,3
S3838,25,88,1,1,0,0,1,27,1,5,1,63,82,1,2,1
S3839,25,88,1,1,0,1,1,26,2,20,1,60,83,0,0,1
S3840,25,88,1,1,0,1,1,22,0,4,0,53,45,1,2,3
S3841,25,88,1,1,0,1,1,27,1,5,1,63,82,1,2,1
S3842,24,95,2,1,2,1,1,21,3,18,1,85,95,0,1,0
S3843,24,95,2,1,2,1,1,29,2,3,0,67,87,1,2,0
S3844,24,95,0,1,1,1,1,21,3,18,1,85,95,0,1,0
S3845,24,95,0,1,1,1,1,29,2,3,0,67,87,1,2,0
S3846,24,95,0,1,1,0,1,21,3,18,1,85,95,0,1,0
S3847,24,95,0,1,1,0,1,29,2,3,0,67,87,1,2,0
S3848,24,95,1,1,1,1,1,21,3,18,1,85,95,0,1,0
S3849,24,95,1,1,1,1,1,29,2,3,0,67,87,1,2,0
S3850,24,95,0,1,1,1,1,21,3,18,1,85,95,0,1,0
S3851,24,95,0,1,1,1,1,29,2,3,0,67,87,1,2,0
S3852,24,95,0,0,1,1,1,21,3,18,1,85,95,0,1,0
S3853,24,95,0,0,1,1,1,29,2,3,0,67,87,1,2,0
S3854,24,95,2,1,0,1,1,21,3,18,1,85,95,0,1,0
S3855,24,95,2,1,0,1,1,29,2,3,0,67,87,1,2,0
S3856,24,95,2,1,2,1,1,21,3,18,1,85,95,0,1,0
S3857,24,95,2,1,2,1,1,29,2,3,0,67,87,1,2,0
S3858,24,95,1,0,0,1,1,21,3,18,1,85,95,0,1,0
S3859,24,95,1,0,0,1,1,29,2,3,0,67,87,1,2,0
S3860,24,80,2,1,2,1,0,27,0,9,0,52,42,1,2,3
S3861,24,80,2,1,2,1,0,19,3,4,1,100,50,1,0,3
S3862,24,80,0,1,1,1,0,27,0,9,0,52,42,1,2,3
S3863,24,80,0,1,1,1,0,19,3,4,1,100,50,1,0,3
S3864,24,80,2,1,1,1,0,27,0,9,0,52,42,1,2,3
S3865,24,80,2,1,1,1,0,19,3,4,1,100,50,1,0,3
S3866,24,80,2,0,1,1,0,27,0,9,0,52,42,1,2,3
S3867,24,80,2,0,1,1,0,19,3,4,1,100,50,1,0,3
S3868,24,80,2,1,0,1,0,27,0,9,0,52,42,1,2,3
S3869,24,80,2,1,0,1,0,19,3,4,1,100,50,1,0,3
S3870,24,80,1,1,1,1,0,27,0,9,0,52,42,1,2,3
S3871,24,80,1,1,1,1,0,19,3,4,1,100,50,1,0,3
S3872,24,80,1,1,1,1,0,27,0,9,0,52,42,1,2,3
S3873,24,80,1,1,1,1,0,19,3,4,1,100,50,1,0,3
S3874,15,90,1,1,1,1,0,20,0,13,1,85,95,1,0,0
S3875,15,90,2,1,2,1,0,20,0,13,1,85,95,1,0,0
S3876,15,90,1,1,1,1,0,20,0,13,1,85,95,1,0,0
S3877,16,76,2,1,1,0,1,19,3,2,1,76,65,1,0,2
S3878,16,76,2,1,1,0,1,23,2,2,1,70,83,1,2,1
S3879,16,76,2,1,1,0,1,23,0,3,1,95,63,0,2,2
S3880,16,76,2,1,1,0,1,19,3,19,1,96,81,1,2,1
S3881,16,76,0,0,2,1,1,19,3,2,1,76,65,1,0,2
S3882,16,76,0,0,2,1,1,23,2,2,1,70,83,1,2,1
S3883,16,76,0,0,2,1,1,23,0,3,1,95,63,0,2,2
S3884,16,76,0,0,2,1,1,19,3,19,1,96,81,1,2,1
S3885,16,76,2,1,1,0,1,19,3,2,1,76,65,1,0,2
S3886,16,76,2,1,1,0,1,23,2,2,1,70,83,1,2,1
S3887,16,76,2,1,1,0,1,23,0,3,1,95,63,0,2,2
S3888,16,76,2,1,1,0,1,19,3,19,1,96,81,1,2,1
S3889,16,76,1,0,2,1,1,19,3,2,1,76,65,1,0,2
S3890,16,76,1,0,2,1,1,23,2,2,1,70,83,1,2,1
S3891,16,76,1,0,2,1,1,23,0,3,1,95,63,0,2,2
S3892,16,76,1,0,2,1,1,19,3,19,1,96,81,1,2,1
S3893,16,76,1,0,1,1,1,19,3,2,1,76,65,1,0,2
S3894,16,76,1,0,1,1,1,23,2,2,1,70,83,1,2,1
S3895,16,76,1,0,1,1,1,23,0,3,1,95,63,0,2,2
S3896,16,76,1,0,1,1,1,19,3,19,1,96,81,1,2,1
S3897,26,95,2,0,1,1,0,20,2,0,1,68,63,1,0,2
S3898,26,95,2,0,1,1,0,21,2,14,0,74,75,0,0,1
S3899,26,95,2,0,1,1,0,29,1,14,0,93,54,1,2,3
S3900,26,95,2,0,0,1,0,20,2,0,1,68,63,1,0,2
S3901,26,95,2,0,0,1,0,21,2,14,0,74,75,0,0,1
S3902,26,95,2,0,0,1,0,29,1,14,0,93,54,1,2,3
S3903,26,95,0,1,1,1,0,20,2,0,1,68,63,1,0,2
S3904,26,95,0,1,1,1,0,21,2,14,0,74,75,0,0,1
S3905,26,95,0,1,1,1,0,29,1,14,0,93,54,1,2,3
S3906,15,76,1,1,0,1,0,19,0,3,1,90,55,0,2,2
S3907,15,76,1,1,0,1,0,25,1,11,1,55,79,1,2,1
S3908,15,76,2,1,1,1,0,19,0,3,1,90,55,0,2,2
S3909,15,76,2,1,1,1,0,25,1,11,1,55,79,1,2,1
S3910,15,76,2,1,1,1,0,19,0,3,1,90,55,0,2,2
S3911,15,76,2,1,1,1,0,25,1,11,1,55,79,1,2,1
S3912,15,76,2,1,1,1,0,19,0,3,1,90,55,0,2,2
S3913,15,76,2,1,1,1,0,25,1,11,1,55,79,1,2,1
S3914,15,76,2,1,1,1,0,19,0,3,1,90,55,0,2,2
S3915,15,76,2,1,1,1,0,25,1,11,1,55,79,1,2,1
S3916,18,69,2,0,0,1,1,20,2,4,0,59,74,0,2,1
S3917,18,69,2,0,0,1,1,21,3,14,0,99,92,1,2,0
S3918,18,69,2,0,0,1,1,28,2,5,1,80,94,1,0,0
S3919,18,69,2,0,0,1,1,27,0,1,0,53,78,1,0,1
S3920,18,69,2,0,0,1,1,20,2,5,0,66,85,0,0,0
S3921,18,69,1,1,1,1,1,20,2,4,0,59,74,0,2,1
S3922,18,69,1,1,1,1,1,21,3,14,0,99,92,1,2,0
S3923,18,69,1,1,1,1,1,28,2,5,1,80,94,1,0,0
S3924,18,69,1,1,1,1,1,27,0,1,0,53,78,1,0,1
S3925,18,69,1,1,1,1,1,20,2,5,0,66,85,0,0,0
S3926,18,69,2,1,2,1,1,20,2,4,0,59,74,0,2,1
S3927,18,69,2,1,2,1,1,21,3,14,0,99,92,1,2,0
S3928,18,69,2,1,2,1,1,28,2,5,1,80,94,1,0,0
S3929,18,69,2,1,2,1,1,27,0,1,0,53,78,1,0,1
S3930,18,69,2,1,2,1,1,20,2,5,0,66,85,0,0,0
S3931,18,69,1,1,1,1,1,20,2,4,0,59,74,0,2,1
S3932,18,69,1,1,1,1,1,21,3,14,0,99,92,1,2,0
S3933,18,69,1,1,1,1,1,28,2,5,1,80,94,1,0,0
S3934,18,69,1,1,1,1,1,27,0,1,0,53,78,1,0,1
S3935,18,69,1,1,1,1,1,20,2,5,0,66,85,0,0,0
S3936,18,69,2,1,0,1,1,20,2,4,0,59,74,0,2,1
S3937,18,69,2,1,0,1,1,21,3,14,0,99,92,1,2,0
S3938,18,69,2,1,0,1,1,28,2,5,1,80,94,1,0,0
S3939,18,69,2,1,0,1,1,27,0,1,0,53,78,1,0,1
S3940,18,69,2,1,0,1,1,20,2,5,0,66,85,0,0,0
S3941,18,69,0,1,0,1,1,20,2,4,0,59,74,0,2,1
S3942,18,69,0,1,0,1,1,21,3,14,0,99,92,1,2,0
S3943,18,69,0,1,0,1,1,28,2,5,1,80,94,1,0,0
S3944,18,69,0,1,0,1,1,27,0,1,0,53,78,1,0,1
S3945,18,69,0,1,0,1,1,20,2,5,0,66,85,0,0,0
S3946,18,69,1,1,1,1,1,20,2,4,0,59,74,0,2,1
S3947,18,69,1,1,1,1,1,21,3,14,0,99,92,1,2,0
S3948,18,69,1,1,1,1,1,28,2,5,1,80,94,1,0,0
S3949,18,69,1,1,1,1,1,27,0,1,0,53,78,1,0,1
S3950,18,69,1,1,1,1,1,20,2,5,0,66,85,0,0,0
S3951,18,69,0,0,1,1,1,20,2,4,0,59,74,0,2,1
S3952,18,69,0,0,1,1,1,21,3,14,0,99,92,1,2,0
S3953,18,69,0,0,1,1,1,28,2,5,1,80,94,1,0,0
S3954,18,69,0,0,1,1,1,27,0,1,0,53,78,1,0,1
S3955,18,69,0,0,1,1,1,20,2,5,0,66,85,0,0,0
S3956,18,69,0,1,0,1,1,20,2,4,0,59,74,0,2,1
S3957,18,69,0,1,0,1,1,21,3,14,0,99,92,1,2,0
S3958,18,69,0,1,0,1,1,28,2,5,1,80,94,1,0,0
S3959,18,69,0,1,0,1,1,27,0,1,0,53,78,1,0,1
S3960,18,69,0,1,0,1,1,20,2,5,0,66,85,0,0,0
S3961,22,74,2,1,0,1,0,24,0,0,1,57,70,1,2,1
S3962,22,74,2,1,0,1,0,25,0,7,0,98,81,0,2,1
S3963,22,74,0,1,0,1,0,24,0,0,1,57,70,1,2,1
S3964,22,74,0,1,0,1,0,25,0,7,0,98,81,0,2,1
S3965,22,74,0,0,1,1,0,24,0,0,1,57,70,1,2,1
S3966,22,74,0,0,1,1,0,25,0,7,0,98,81,0,2,1
S3967,22,74,2,1,1,1,0,24,0,0,1,57,70,1,2,1
S3968,22,74,2,1,1,1,0,25,0,7,0,98,81,0,2,1
S3969,22,74,2,1,2,1,0,24,0,0,1,57,70,1,2,1
S3970,22,74,2,1,2,1,0,25,0,7,0,98,81,0,2,1
S3971,21,90,1,1,0,1,1,27,1,5,1,75,43,1,0,3
S3972,21,90,1,1,0,1,1,24,2,8,0,95,59,1,2,2
S3973,21,90,1,1,0,1,1,29,0,10,0,58,68,0,1,2
S3974,21,90,1,1,0,1,1,19,1,4,1,72,42,0,1,3
S3975,21,90,1,1,0,1,1,27,1,5,1,75,43,1,0,3
S3976,21,90,1,1,0,1,1,24,2,8,0,95,59,1,2,2
S3977,21,90,1,1,0,1,1,29,0,10,0,58,68,0,1,2
S3978,21,90,1,1,0,1,1,19,1,4,1,72,42,0,1,3
S3979,21,90,1,1,1,1,1,27,1,5,1,75,43,1,0,3
S3980,21,90,1,1,1,1,1,24,2,8,0,95,59,1,2,2
S3981,21,90,1,1,1,1,1,29,0,10,0,58,68,0,1,2
S3982,21,90,1,1,1,1,1,19,1,4,1,72,42,0,1,3
S3983,21,90,1,1,2,1,1,27,1,5,1,75,43,1,0,3
S3984,21,90,1,1,2,1,1,24,2,8,0,95,59,1,2,2
S3985,21,90,1,1,2,1,1,29,0,10,0,58,68,0,1,2
S3986,21,90,1,1,2,1,1,19,1,4,1,72,42,0,1,3
S3987,21,90,2,1,1,1,1,27,1,5,1,75,43,1,0,3
S3988,21,90,2,1,1,1,1,24,2,8,0,95,59,1,2,2
S3989,21,90,2,1,1,1,1,29,0,10,0,58,68,0,1,2
S3990,21,90,2,1,1,1,1,19,1,4,1,72,42,0,1,3
S3991,21,70,2,1,1,1,1,23,1,9,1,68,56,1,2,2
S3992,21,70,2,0,1,1,1,23,1,9,1,68,56,1,2,2
S3993,21,70,1,1,2,1,1,23,1,9,1,68,56,1,2,2
S3994,21,70,0,0,1,1,1,23,1,9,1,68,56,1,2,2
S3995,21,70,2,0,1,1,1,23,1,9,1,68,56,1,2,2
S3996,21,70,0,1,1,1,1,23,1,9,1,68,56,1,2,2
S3997,21,70,1,0,1,1,1,23,1,9,1,68,56,1,2,2
S3998,21,70,1,0,0,1,1,23,1,9,1,68,56,1,2,2
S3999,21,70,1,1,1,1,1,23,1,9,1,68,56,1,2,2
S4000,21,70,0,0,0,1,1,23,1,9,1,68,56,1,2,2
S4001,21,70,0,1,1,0,1,23,1,9,1,68,56,1,2,2
S4002,17,75,2,1,1,0,1,22,1,16,1,67,40,1,0,3
S4003,17,75,1,1,0,1,1,22,1,16,1,67,40,1,0,3
S4004,17,75,0,1,1,1,1,22,1,16,1,67,40,1,0,3
S4005,21,99,1,0,2,1,1,29,3,16,1,55,87,1,2,0
S4006,21,99,1,0,2,1,1,22,1,20,1,90,51,1,1,3
S4007,21,99,1,0,2,1,1,20,0,15,1,100,52,1,0,3
S4008,21,99,1,0,2,1,1,28,3,3,1,77,59,1,2,2
S4009,21,99,0,0,2,1,1,29,3,16,1,55,87,1,2,0
S4010,21,99,0,0,2,1,1,22,1,20,1,90,51,1,1,3
S4011,21,99,0,0,2,1,1,20,0,15,1,100,52,1,0,3
S4012,21,99,0,0,2,1,1,28,3,3,1,77,59,1,2,2
S4013,21,99,1,1,1,0,1,29,3,16,1,55,87,1,2,0
S4014,21,99,1,1,1,0,1,22,1,20,1,90,51,1,1,3
S4015,21,99,1,1,1,0,1,20,0,15,1,100,52,1,0,3
S4016,21,99,1,1,1,0,1,28,3,3,1,77,59,1,2,2
S4017,21,99,1,1,2,1,1,29,3,16,1,55,87,1,2,0
S4018,21,99,1,1,2,1,1,22,1,20,1,90,51,1,1,3
S4019,21,99,1,1,2,1,1,20,0,15,1,100,52,1,0,3
S4020,21,99,1,1,2,1,1,28,3,3,1,77,59,1,2,2
S4021,12,63,2,1,0,1,0,26,3,17,1,51,73,1,2,1
S4022,12,63,1,0,0,1,0,26,3,17,1,51,73,1,2,1
S4023,19,84,1,1,2,1,1,29,0,13,0,75,57,1,1,2
S4024,19,84,1,1,2,1,1,28,1,6,0,71,99,1,2,0
S4025,19,84,0,1,1,1,1,29,0,13,0,75,57,1,1,2
S4026,19,84,0,1,1,1,1,28,1,6,0,71,99,1,2,0
S4027,19,84,1,0,0,1,1,29,0,13,0,75,57,1,1,2
S4028,19,84,1,0,0,1,1,28,1,6,0,71,99,1,2,0
S4029,19,84,2,1,0,1,1,29,0,13,0,75,57,1,1,2
S4030,19,84,2,1,0,1,1,28,1,6,0,71,99,1,2,0
S4031,19,84,1,1,1,1,1,29,0,13,0,75,57,1,1,2
S4032,19,84,1,1,1,1,1,28,1,6,0,71,99,1,2,0
S4033,19,84,1,0,2,1,1,29,0,13,0,75,57,1,1,2
S4034,19,84,1,0,2,1,1,28,1,6,0,71,99,1,2,0
S4035,19,84,1,1,1,1,1,29,0,13,0,75,57,1,1,2
S4036,19,84,1,1,1,1,1,28,1,6,0,71,99,1,2,0
S4037,19,84,1,1,1,1,1,29,0,13,0,75,57,1,1,2
S4038,19,84,1,1,1,1,1,28,1,6,0,71,99,1,2,0
S4039,22,84,1,0,1,0,1,26,2,13,1,85,92,0,0,0
S4040,22,84,1,0,1,0,1,22,1,16,1,68,87,1,0,0
S4041,22,84,1,0,1,0,1,20,1,2,1,78,48,1,1,3
S4042,22,84,1,0,1,0,1,29,3,12,1,66,89,1,2,0
S4043,22,84,1,0,1,1,1,26,2,13,1,85,92,0,0,0
S4044,22,84,1,0,1,1,1,22,1,16,1,68,87,1,0,0
S4045,22,84,1,0,1,1,1,20,1,2,1,78,48,1,1,3
S4046,22,84,1,0,1,1,1,29,3,12,1,66,89,1,2,0
S4047,22,84,1,1,1,1,1,26,2,13,1,85,92,0,0,0
S4048,22,84,1,1,1,1,1,22,1,16,1,68,87,1,0,0
S4049,22,84,1,1,1,1,1,20,1,2,1,78,48,1,1,3
S4050,22,84,1,1,1,1,1,29,3,12,1,66,89,1,2,0
S4051,22,84,1,1,1,1,1,26,2,13,1,85,92,0,0,0
S4052,22,84,1,1,1,1,1,22,1,16,1,68,87,1,0,0
S4053,22,84,1,1,1,1,1,20,1,2,1,78,48,1,1,3
S4054,22,84,1,1,1,1,1,29,3,12,1,66,89,1,2,0
S4055,22,84,2,1,1,1,1,26,2,13,1,85,92,0,0,0
S4056,22,84,2,1,1,1,1,22,1,16,1,68,87,1,0,0
S4057,22,84,2,1,1,1,1,20,1,2,1,78,48,1,1,3
S4058,22,84,2,1,1,1,1,29,3,12,1,66,89,1,2,0
S4059,22,84,1,0,1,1,1,26,2,13,1,85,92,0,0,0
S4060,22,84,1,0,1,1,1,22,1,16,1,68,87,1,0,0
S4061,22,84,1,0,1,1,1,20,1,2,1,78,48,1,1,3
S4062,22,84,1,0,1,1,1,29,3,12,1,66,89,1,2,0
S4063,29,77,2,0,1,1,1,24,3,6,0,71,94,1,2,0
S4064,29,77,0,1,0,1,1,24,3,6,0,71,94,1,2,0
S4065,29,77,1,1,1,1,1,24,3,6,0,71,94,1,2,0
S4066,25,77,0,1,2,0,0,29,2,13,1,71,59,1,0,2
S4067,25,77,0,1,2,0,0,22,3,11,1,70,85,1,1,0
S4068,25,77,1,1,1,1,0,29,2,13,1,71,59,1,0,2
S4069,25,77,1,1,1,1,0,22,3,11,1,70,85,1,1,0
S4070,25,77,0,0,0,1,0,29,2,13,1,71,59,1,0,2
S4071,25,77,0,0,0,1,0,22,3,11,1,70,85,1,1,0
S4072,19,62,1,0,0,1,1,18,1,20,0,95,98,1,2,0
S4073,19,62,1,0,0,1,1,22,2,16,1,82,66,0,2,2
S4074,19,62,0,0,2,1,1,18,1,20,0,95,98,1,2,0
S4075,19,62,0,0,2,1,1,22,2,16,1,82,66,0,2,2
S4076,19,62,1,0,0,1,1,18,1,20,0,95,98,1,2,0
S4077,19,62,1,0,0,1,1,22,2,16,1,82,66,0,2,2
S4078,19,62,2,1,1,1,1,18,1,20,0,95,98,1,2,0
S4079,19,62,2,1,1,1,1,22,2,16,1,82,66,0,2,2
S4080,19,62,1,0,0,1,1,18,1,20,0,95,98,1,2,0
S4081,19,62,1,0,0,1,1,22,2,16,1,82,66,0,2,2
S4082,19,62,1,1,2,1,1,18,1,20,0,95,98,1,2,0
S4083,19,62,1,1,2,1,1,22,2,16,1,82,66,0,2,2
S4084,19,62,1,1,0,1,1,18,1,20,0,95,98,1,2,0
S4085,19,62,1,1,0,1,1,22,2,16,1,82,66,0,2,2
S4086,20,66,1,0,2,1,0,25,3,9,1,85,98,0,2,0
S4087,20,66,2,0,1,1,0,25,3,9,1,85,98,0,2,0
S4088,20,66,1,1,0,1,0,25,3,9,1,85,98,0,2,0
S4089,20,66,2,1,2,1,0,25,3,9,1,85,98,0,2,0
S4090,20,66,0,0,0,1,0,25,3,9,1,85,98,0,2,0
S4091,20,66,0,1,1,1,0,25,3,9,1,85,98,0,2,0
S4092,20,66,1,1,0,1,0,25,3,9,1,85,98,0,2,0
S4093,18,64,1,1,2,1,1,26,2,14,1,52,94,0,1,0
S4094,18,64,1,1,2,1,1,26,3,16,1,65,72,1,2,1
S4095,18,64,1,1,2,1,1,25,1,0,1,57,99,1,1,0
S4096,18,64,1,1,2,1,1,28,2,12,1,96,60,1,2,2
S4097,18,64,0,1,0,1,1,26,2,14,1,52,94,0,1,0
S4098,18,64,0,1,0,1,1,26,3,16,1,65,72,1,2,1
S4099,18,64,0,1,0,1,1,25,1,0,1,57,99,1,1,0
S4100,18,64,0,1,0,1,1,28,2,12,1,96,60,1,2,2
S4101,18,64,0,1,0,1,1,26,2,14,1,52,94,0,1,0
S4102,18,64,0,1,0,1,1,26,3,16,1,65,72,1,2,1
S4103,18,64,0,1,0,1,1,25,1,0,1,57,99,1,1,0
S4104,18,64,0,1,0,1,1,28,2,12,1,96,60,1,2,2
S4105,18,64,2,0,1,1,1,26,2,14,1,52,94,0,1,0
S4106,18,64,2,0,1,1,1,26,3,16,1,65,72,1,2,1
S4107,18,64,2,0,1,1,1,25,1,0,1,57,99,1,1,0
S4108,18,64,2,0,1,1,1,28,2,12,1,96,60,1,2,2
S4109,18,64,1,1,2,1,1,26,2,14,1,52,94,0,1,0
S4110,18,64,1,1,2,1,1,26,3,16,1,65,72,1,2,1
S4111,18,64,1,1,2,1,1,25,1,0,1,57,99,1,1,0
S4112,18,64,1,1,2,1,1,28,2,12,1,96,60,1,2,2
S4113,18,64,1,1,1,1,1,26,2,14,1,52,94,0,1,0
S4114,18,64,1,1,1,1,1,26,3,16,1,65,72,1,2,1
S4115,18,64,1,1,1,1,1,25,1,0,1,57,99,1,1,0
S4116,18,64,1,1,1,1,1,28,2,12,1,96,60,1,2,2
S4117,18,64,1,1,1,1,1,26,2,14,1,52,94,0,1,0
S4118,18,64,1,1,1,1,1,26,3,16,1,65,72,1,2,1
S4119,18,64,1,1,1,1,1,25,1,0,1,57,99,1,1,0
S4120,18,64,1,1,1,1,1,28,2,12,1,96,60,1,2,2
S4121,18,64,1,0,1,1,1,26,2,14,1,52,94,0,1,0
S4122,18,64,1,0,1,1,1,26,3,16,1,65,72,1,2,1
S4123,18,64,1,0,1,1,1,25,1,0,1,57,99,1,1,0
S4124,18,64,1,0,1,1,1,28,2,12,1,96,60,1,2,2
S4125,18,64,1,1,1,1,1,26,2,14,1,52,94,0,1,0
S4126,18,64,1,1,1,1,1,26,3,16,1,65,72,1,2,1
S4127,18,64,1,1,1,1,1,25,1,0,1,57,99,1,1,0
S4128,18,64,1,1,1,1,1,28,2,12,1,96,60,1,2,2
S4129,18,64,1,1,1,1,1,26,2,14,1,52,94,0,1,0
S4130,18,64,1,1,1,1,1,26,3,16,1,65,72,1,2,1
S4131,18,64,1,1,1,1,1,25,1,0,1,57,99,1,1,0
S4132,18,64,1,1,1,1,1,28,2,12,1,96,60,1,2,2
S4133,18,64,2,1,0,1,1,26,2,14,1,52,94,0,1,0
S4134,18,64,2,1,0,1,1,26,3,16,1,65,72,1,2,1
S4135,18,64,2,1,0,1,1,25,1,0,1,57,99,1,1,0
S4136,18,64,2,1,0,1,1,28,2,12,1,96,60,1,2,2
S4137,18,64,2,1,0,1,1,26,2,14,1,52,94,0,1,0
S4138,18,64,2,1,0,1,1,26,3,16,1,65,72,1,2,1
S4139,18,64,2,1,0,1,1,25,1,0,1,57,99,1,1,0
S4140,18,64,2,1,0,1,1,28,2,12,1,96,60,1,2,2
S4141,15,64,1,1,2,1,0,22,0,18,1,97,61,1,1,2
S4142,15,64,1,1,2,1,0,26,2,6,1,79,55,1,1,2
S4143,15,64,2,1,2,1,0,22,0,18,1,97,61,1,1,2
S4144,15,64,2,1,2,1,0,26,2,6,1,79,55,1,1,2
S4145,15,64,1,0,0,1,0,22,0,18,1,97,61,1,1,2
S4146,15,64,1,0,0,1,0,26,2,6,1,79,55,1,1,2
S4147,15,64,1,0,0,1,0,22,0,18,1,97,61,1,1,2
S4148,15,64,1,0,0,1,0,26,2,6,1,79,55,1,1,2
S4149,15,64,1,0,1,1,0,22,0,18,1,97,61,1,1,2
S4150,15,64,1,0,1,1,0,26,2,6,1,79,55,1,1,2
S4151,23,84,1,1,0,1,0,26,1,6,1,75,76,1,0,1
S4152,23,84,1,1,0,1,0,24,1,9,1,61,62,1,1,2
S4153,23,84,1,1,0,1,0,29,0,0,1,87,49,1,1,3
S4154,23,84,1,1,0,1,0,22,2,13,0,52,67,1,1,2
S4155,23,84,0,0,1,0,0,26,1,6,1,75,76,1,0,1
S4156,23,84,0,0,1,0,0,24,1,9,1,61,62,1,1,2
S4157,23,84,0,0,1,0,0,29,0,0,1,87,49,1,1,3
S4158,23,84,0,0,1,0,0,22,2,13,0,52,67,1,1,2
S4159,23,84,0,1,1,1,0,26,1,6,1,75,76,1,0,1
S4160,23,84,0,1,1,1,0,24,1,9,1,61,62,1,1,2
S4161,23,84,0,1,1,1,0,29,0,0,1,87,49,1,1,3
S4162,23,84,0,1,1,1,0,22,2,13,0,52,67,1,1,2
S4163,23,84,0,1,0,0,0,26,1,6,1,75,76,1,0,1
S4164,23,84,0,1,0,0,0,24,1,9,1,61,62,1,1,2
S4165,23,84,0,1,0,0,0,29,0,0,1,87,49,1,1,3
S4166,23,84,0,1,0,0,0,22,2,13,0,52,67,1,1,2
S4167,23,84,1,0,0,1,0,26,1,6,1,75,76,1,0,1
S4168,23,84,1,0,0,1,0,24,1,9,1,61,62,1,1,2
S4169,23,84,1,0,0,1,0,29,0,0,1,87,49,1,1,3
S4170,23,84,1,0,0,1,0,22,2,13,0,52,67,1,1,2
S4171,29,68,2,1,1,1,1,25,2,17,1,51,84,1,0,1
S4172,29,68,1,0,1,1,1,25,2,17,1,51,84,1,0,1
S4173,29,68,0,0,0,1,1,25,2,17,1,51,84,1,0,1
S4174,29,68,2,1,0,1,1,25,2,17,1,51,84,1,0,1
S4175,21,69,2,1,1,1,1,27,3,7,0,80,58,0,2,2
S4176,21,69,1,1,2,1,1,27,3,7,0,80,58,0,2,2
S4177,21,69,1,1,2,1,1,27,3,7,0,80,58,0,2,2
S4178,21,69,1,1,0,1,1,27,3,7,0,80,58,0,2,2
S4179,21,69,1,0,1,1,1,27,3,7,0,80,58,0,2,2
S4180,21,69,0,1,1,1,1,27,3,7,0,80,58,0,2,2
S4181,21,69,0,1,1,1,1,27,3,7,0,80,58,0,2,2
